key,durations
reu,"[209.0984,194.2429,548.6423,468.4597,221.9192,191.6123,188.5496,1526.6938,166.0256,194.0195,340.094,202.9609,307.991,195.1594,201.0112,274.0198,225.0049,169.6113,182.6855,150.094,192.7307,419.0979,203.9292,208.9319,183.9861,271.8572,231.0278]"
rez,[228.0867]
rf<enter>,[650.2192]
rf<space>,[1128.709]
rfa,"[282.5156,368.1614,244.1057,230.2151,183.0476]"
rfe,"[272.5286,149.6074,119.4863,344.7605,440.4529,95.5828,131.146,153.23,391.4451,78.2949,321.7905,115.6919,134.1089,96.6418,185.967,153.8938,248.1226,99.343,702.8079,102.7937,213.5317,127.552,161.6755,160.1541,118.6455,110.2859,449.9465,116.6221,96.7102,153.5889,203.0696,375.9871,136.4561,165.2566,177.5562,105.0493,102.1602,123.9673,116.062,205.6511,70.0679,147.8513,41.9326,87.3745]"
rfk,[705.6882]
rfl,"[428.9507,350.6494,308.8691]"
rfo,[383.5334]
rfr,"[1380.8115,519.3513]"
rft,"[456.4473,544.8323,759.6633,478.031]"
rfü,"[416.5972,274.6118]"
rg+,[4243.3159]
rg<enter>,"[471.0349,345.3064]"
rg<space>,[1053.9114]
rga,"[250.9187,275.0503]"
rge,"[2066.354,509.5991,240.8792,436.7249,272.8477,266.3682,271.5349,661.4297,314.6543,271.7632,369.1531,858.5698,296.1333,800.6243,422.4839,408.3811,278.6216,297.698,352.9426]"
rgg,[477.7952]
rgo,"[137.0359,936.6448,185.5466,387.9287,305.5161,244.8904,203.4065,175.5737,144.1648]"
rgr,"[525.1794,1455.769,19580.5801,406.2546]"
rgt,[613476.4646]
rgu,[802.4343]
rh<backspace>,[670.6621]
rha,"[262.6919,216.7297,313.8694,235.4446,409.8831,256.8806,321.5464,299.4761,260.9241,287.0361,306.9104,249.8469,482.0801,318.0129,268.8147,348.5115]"
rhe,"[685.1763,617.552,309.7578,275.9753]"
rhi,"[328.4839,235.5938,373.5515,344.8215,522.085,347.9712]"
rho,[346.3809]
rhs,"[238.9617,158.4534,204.0898,139.7207,247.3533,761.6453,151.863,401.353]"
rhö,[449.2778]
ri-,"[486.167,942.449,585.0974,678.1216]"
ri<backspace>,"[810.231,696.269,610.5286]"
ria,"[327.8088,238.46,358.468,386.0364,234.177,253.9395,288.8804]"
rib,"[282.4255,570.4722]"
ric,"[193.7646,165.4827,230.3208,143.5383,249.9062]"
rie,"[220.6833,249.6287,168.4788,628.3613,173.6204,214.2466,247.064,599.0137,164.6155,659.3435,250.6594,277.3303,157.3083,225.3044,379.7471,236.821,160.9512,224.376,211.0945,308.5215,211.075,359.0623,662.2856,211.9905,476.6873,680.9492,-621211.5763]"
rif,"[258.8853,202.8821,308.1521,214.938]"
rig,"[246.0576,235.1475,304.8586,316.6448,835.6562,746.5173,405.4348,313.749]"
rin,"[254.1069,293.0608,313.0046,241.7104,339.0154,213.5188,225.1597,239.7271,858.8689,191.3032,245.4346,172.4795,246.9907,345.0862,224.623,471.7]"
rio,"[680.9094,523.0188]"
rip,"[215.0081,207.7825]"
ris,"[258.6211,333.3835,694.0212,176.4563,265.5896,549.9001,291.6365,457.1404,232.9167,601.4021]"
rit,"[212.9595,628.5164,534.9084,242.0388,382.2468,246.2588]"
riu,"[811.3279,1351.584]"
riv,"[316.8286,301.9578,338.3984,308.7859]"
rix,"[574.2407,2796.8801,776.9192]"
rjn,"[131.3511,133.6313,245.2275,297.77]"
"rk,",[366.3667]
rk<backspace>,"[403.8457,397.2883]"
rk<shift>,[693.2148]
rk<space>,"[398.209,369.4177,444.4636]"
rka,[267.9905]
rke,"[285.032,366.325,740.1157,258.9419,471.7314,290.0325,312.6184,404.2212,384.2043,303.624,405.3645,332.1519,281.0457]"
rkf,"[467.666,363.9246,399.2769,383.084]"
rkl,"[501.3181,352.7512,282.9204,703.5405]"
rkr,"[170.0151,161.696,125.9292,155.4504,191.8245,133.7634]"
rks,"[425.9089,902.3384]"
rkt,"[855.7847,304.2749,276.6055]"
rl.,[1131.3877]
rla,"[291.7456,298.583,995.5615,304.5183,423.7349]"
rld,[230.3381]
rle,"[308.2791,335.2334,330.6316,289.3037,263.2905]"
rli,"[522.5513,334.9539,956.1724,405.3843,319.0127,422.1206,480.9116]"
rlt,"[271.1926,95.582,112.4756,197.6575,399.8145,78.7393,122.0801,210.0933,86.5903,86.2368,477.0762,69.1963]"
rm<left>,[28965.95]
rm<space>,"[537.4871,303.8879,740.0527,622.3621]"
rma,"[192.6426,212.3586,280.0098,512.9402,231.0173,367.3516,249.4124,409.925,266.0151,187.1514,276.4441,395.7346,266.3901,169.2444,294.0396,182.0186,728.4294,210.0134,202.5471,376.9805,453.2837,274.0735,735372.7591]"
rme,"[264.5381,321.6318,51741.5288,252.7319,274.9258]"
rmi,"[189.0833,402.1455,241.4629,247.2544,329.771,283.2505]"
rmm,"[142.3079,130.5974,141.2715,86.0747]"
rmo,"[435.0984,333.4746,446.9397,595.7607,412.8347]"
rmu,"[183.9968,250.9404]"
"rn,","[1108.1284,33810.1323]"
rn.,[279.9822]
rn<backspace>,"[823.5088,806.8811]"
rn<ctrl_l>,[4608.6294]
rn<enter>,"[373.8577,634.6243]"
rn<left>,[6549.98]
rn<space>,"[548.4597,2137.4792,3473.0825,437.7268,1360.0071,1508.6748,2638.7161,592.3523,6843.3931,1787.4509]"
rna,[259.9636]
rnb,"[290.0068,177.4946,393.9976,197.0645]"
rnd,"[481.8547,670.4922]"
rne,"[223.1853,174.6611,199.1538,266.55,202.0205,288.5266,282.6226,158.5029,399.0862]"
rnf,[572.7419]
rni,"[738.6292,413.9656,665.4819,180.7886]"
rns,[383.2881]
rnu,[130.2324]
ro<backspace>,"[1172.707,2358.2598,717.9507]"
ro<right>,[2728.0242]
ro<space>,"[1287.6672,585.9626,328.3555]"
rob,"[207.1572,204.2651,195.8936,524.3826,246.3442,239.978,212.8733,190.564]"
roc,"[345.4141,265.9502,457.2083]"
rod,"[207.8447,241.1587,263.9673,277.3665,588.2363]"
rof,"[281.0808,221.3533,210.4636,337.696,238.3567,277.106,201.8035,405.9573,252.6172,282.333,170.0671,219.7952,318.3325,233.8726,237.0869,251.1265,236.0547,456.5063,631.165,192.1733]"
rog,"[372.9507,318.0159,276.5605,199.0027]"
roj,"[240.5715,293.7075,318.5969,223.1777,317.3169,270.1206,215.7026,222.5376,338.7671,254.9675,222.5039,239.3914]"
rol,"[212.2891,272.1274,397.7725]"
rom,"[207.2917,232.9243,212.6748,190.2954,229.8921,309.6633]"
ron,[180.4343]
ror,[200.0076]
ros,"[297.5039,259.6519]"
rot,"[213.9443,273.2083,280.146]"
rou,"[308.6743,212.7424,541.7551]"
row,[297.6973]
roz,"[291.1279,389.095,375.2842,462.2893,530.0916,299.5273,341.6672,606.9873,305.8376]"
roß,"[227.0095,272.8418]"
rp<backspace>,[1373.8828]
rp<enter>,[1370.4475]
rp<space>,[1250.6853]
rpr,"[19293.1135,853.7942,536.4539]"
rr<space>,[233.2688]
rra,"[544.1726,231.8103,317.0315,327.0706]"
rrc,"[177.3728,1843.5212]"
rre,"[269.1958,236.4448,341.9944,255.9595,722.7292,193.8621]"
rrm,[363.3911]
rro,[269.155]
rrs,[736.5588]
rrt,[1302.0444]
rru,[560.1968]
rry,[254.8501]
rs.,"[573.4495,820.1128]"
rs<backspace>,"[1092.251,426.5591,951.5208]"
rs<enter>,[504.5232]
rs<left>,"[893.9719,1593.9521]"
rs<right>,[4990.4407]
rs<space>,"[432.3169,435.6594,965.1672,709.8918,452.7249,656.9487,720.9075,418.7314,917.3145,852141.1156]"
rsa,"[261.1467,320.5652]"
rsc,"[88742.3733,215.5168,279.0361,223.7078,238.0649,301.1697,298.4438,192.4775,323.3052,212.9629,249.074,205.1282,156.1292,7214.3152,212.6489,712.8328,215.3579,271.667,234.926,290.1445]"
rse,"[1163.1489,612.5698,239.1689,726.8367,229.1162,269.573]"
rsi,"[85.4006,277.8052,245.2874,217.6047,86.4099,315.5234,131.6016,112.4004,114.6016,85.1895,320.5999,321,558.5312,173.4541,94.884,130.6172,2339.0308,67.7539,452.8738,141.7964,302.6165,314.3455,153.9407,270.9695,115.4268,248.4932,40.5637,304.4082,279.0151,636.3845,793.9199]"
rso,"[411.0381,805.2542]"
rsp,"[390.7595,331.1208]"
rst,"[624.123,247.9473,231.4717,236.2695,248.7825,234.2664,212.9399,217.2761,215.9119,241.821,212.5259,196.5164,347.9402,208.5469,478.739,294.1609,246.896,307.7859,252.873,226.5745,246.3601,270.6973,261.0229,282.8623,221.5481,478.1467,259.3669,262.176,277.939,234.7297,210.7913,1396.0225,293.7151,820941.6515]"
rsu,[302.7737]
rsä,[472.4832]
"rt,","[537.75,1011.9968,1067.4297,595.2773,4236.5315,1111.3269,2073.0054]"
rt-,[1396.9575]
rt.,"[483.3372,325.8081,300.9495,551.8354]"
rt<ctrl_l>,[19376.7415]
rt<shift>,"[831.6062,981.5505,527.4138,633.5544,755.2656]"
rt<space>,"[325.5264,418.4492,338.447,308.7803,471.7373,752.7983,321.9919,724.5332,444.0771,378.8469,384.2703,540.5376,9295.9438,1244.823,397.675,314.1914,431.6804,445.8054,987.1272,449.5974,533.9619,2285.9224,381.4014,275.6865,411.8149,393.4771,2711.7246,1498.2478,290.6165,383.3704,514.4424,329.6333,449.0315,413.6475,352.9578]"
rta,[649.3499]
rtb,[529.5757]
rte,"[583.1426,213.0549,420.5544,207.5652,298.8728,222.3193,652.5906,569.4155,228.1357,223.9333,129.1235,186.3083,1148.949,679.7827,1062.9119,199.2415,223.0537,336.8147,229.155,216.0049,486.3833,243.7095,190.45,140.9258,235.8652,208.1992,616.4827,270.9475,-1071857.2855]"
rtf,"[432.0554,403.0764,455.7917,423.1304,355.7083,885.2114,423.2773,353.5754,821.907,421.0347,304.5271,855.854,1733.1587,348.0823]"
rti,"[251.4119,214.9934,222.4329,304.1821]"
rtl,[559.553]
rtm,[558.1145]
rtr,[370.4026]
rts,"[297.8093,249.0715,239.3088]"
rtu,"[247.4216,181.7849,220.5911,250.0308,211.4124,210.8113]"
rtw,"[245.4824,158.5088,210.6909,237.0723,250.8391]"
ru<backspace>,[932.6555]
ruc,"[1992.5776,370.2327,891.9468]"
rud,[321.0303]
rue,[592.5771]
ruf,"[364.936,727.5789,284.9409,253.3528,427.137,356.2493]"
ruh,[280.4624]
ruk,"[288.8425,264.854,341.5303,577.5667,541.7925,363.0786,294.7004]"
rum,"[271.6592,309.7319,247.1709,268.8027,618.4712,306.3743,270.9697,323.0659]"
run,"[209.3948,238.4995,210.9316,242.989,233.3562,331.7468,237.6929,395.1125,230.9731,563.9998,351.6492,215.2466,351.988,372.0823,199.9441,217.2683,231.5298,358.3328,541.5305,246.8088,261.3701,259.843,194.7148,221.9077,254.1077,462.3616,152.6897,199.7148,169.6582,270.2141,260.6404,225.0762,235.9172,362.0132,565.1345,205.8862,222.145,260.6233,415.3601,287.342]"
rup,"[275.48,196.8826,186.8005,203.1399]"
rur,[2213.9912]
rus,"[222.2632,251.3735,248.1052,226.6523,214.4067]"
rut,[228.6641]
rve,"[292.6978,249.4141,564.062,351.5017,284.1196,607.7549,347.0557,297.2446,377.7031,527.1482]"
rvi,"[411.438,393.1526]"
rvo,"[998.2715,386.7947,582.0884,421.2673,579.9897,242.1187]"
rvp,[259.0288]
rw<backspace>,[688.6145]
rwa,"[858.291,307.4312,600.6001]"
rwe,"[350.9226,356.0403,497.9529,372.8516,419.0229,473.0149,427.0938,456.1536,336.8469,302.8984,408.8064]"
rwi,"[321.1641,347.604,456.9763,353.4214]"
rwä,"[410.0894,419.3872]"
rx<backspace>,[982.3601]
rxö,"[156.2954,468.1157]"
ry.,[2017]
ry<backspace>,[1120.8984]
ry<space>,"[563.4255,1602.0845,415.0081,411.9041,811.6785,1505.4541,641.8918,380.0374,1302.7842]"
ryt,[1470.0007]
ryü,"[497.6602,382.8655,449.5581,193.5649,185.9988,179.3196,523.929,193.8794]"
"rz,",[472.418]
rz-,"[596.8599,1035.0806,642.781,697.6917,889.4443,826.3545,1150.8774,573.3938,580.5488,756.8318,965.0552,696.4993,585.7808,511.353]"
rz<backspace>,"[835.9519,1029.1931]"
rz<down>,[1160.7078]
rz<space>,[405.583]
rz<tab>,[915.5991]
rze,"[452.082,1329.3699,531.053,372.3311,306.144,360.7043,479.9534,561.3748,1023.0647,480.1287,390.0229]"
rzk,[301.7993]
rzt,[387.5356]
rzu,"[744.2007,527.9473,464.8997]"
rä<backspace>,"[789.7117,1047.2898]"
räg,"[483.2429,875.1951,580.7607,323.752,294.0049,321.5476]"
rän,"[149.1575,251.2236,340.3633,948.896,691.5259,358.3152,393.2832,186.3787,346.1841,-23965.9258]"
rär,[218.929]
räs,"[1801.7847,454.6226,318.3447,295.7224,739.0352]"
räz,[661.7998]
röd,"[86.2607,114.7129,70.406,131.7998,176.5007,79.8726]"
röf,"[539.7065,504.5959,298.0596,652.1035,363.5264,1757.9243,258.0503,482.2585,321.2881,729.9011,401.0081]"
röß,"[452.9165,287.634,290.5222,555.6541,249.6775,212.6335]"
rü<enter>,[1563.7654]
rüb,"[1548.3269,436.6399]"
rüc,"[247.5811,394.2495,306.9177,243.6191,145.2336,430.6467]"
rüf,"[316.814,245.4124]"
rüh,[627.0654]
rül,[447.8542]
rün,[216.5864]
rüß,"[222.1475,226.199,210.4766,213.9199]"
"s,,","[1163.1082,409.7756,307.5361,421.0693]"
"s,<backspace>","[34113.3403,84853.8748]"
"s,<space>","[1108.5105,1366.741,1464.4329,992.8979,953.6921,2108.5283,739.4167,1097.6577,723.7903,633.6465,17232.9546,478.7393]"
s-<shift>,"[1427.2747,700.4709,1397.5859]"
s-w,[710186.311]
s..,"[765.031,1634.053]"
s.<backspace>,[24484.7842]
s.<ctrl_l>,[7511.8364]
s.<enter>,"[1954.3423,3592.0566]"
s.<left>,[6499.9277]
s.<shift>,[34338.0698]
s.<space>,"[909.7842,873.2275,2379.6477,404.6411]"
s.a,[494.8992]
s<100><101>,[1147.9211]
s<97><101>,[628.9275]
s<backspace><backspace>,"[1428.6411,568.3347,592.2969,501.6125,1329.5112,946.2532,676.3054,431.4126,313.6301,1058.9133,1057.8643,617.1667,1235.8118,37492.8994,1358.9895,701.0693,1106.3682,802.9729,506.4517,1310.4517,1422.3252,918.9802,478.8362,643.9866,1003.9478,560.6348,708.5981,694.8914,600.2334,584.8203,699.9866,775.7239,478.1938,-85273.5887]"
s<backspace><left>,[3188.4058]
s<backspace><shift>,"[946.2773,1178.5186,1176.3462,2340.1533,1307.3315,1404.2837,1010.7217,82908.4763]"
s<backspace>d,"[720.2527,705.6338]"
s<backspace>f,[743.8718]
s<backspace>h,[773.3186]
s<backspace>i,"[1593.6582,1207.5312]"
s<backspace>j,"[1186.2222,999.8054]"
s<backspace>k,[864.1646]
s<backspace>l,[526.0532]
s<backspace>n,"[597.0886,633.1897,467.7031]"
s<backspace>r,"[518.6362,674.8374,621.1296]"
s<backspace>s,"[2555.7009,1853.2666,1500.8394,1895.3132]"
s<backspace>u,[1005.1377]
s<backspace>z,"[710.6934,728.2241]"
s<caps_lock>h,[256.4419]
s<ctrl_l>,"[7357.322,16463.1812]"
s<ctrl_l>,[8972.7612]
s<ctrl_l><alt_gr>,"[1972.1155,1444.0078,2168.1553]"
s<ctrl_l><backspace>,"[2442.0381,2145.0864,1035.3147]"
s<ctrl_l><ctrl_l>,"[110260.0513,4596.7441]"
s<delete><delete>,[4046.978]
s<down><shift>,[53056.3472]
s<end><backspace>,[5483.8433]
s<end><space>,[19445.2949]
s<end>a,[2251.3088]
s<enter>-,[2550.5486]
s<enter>.,[1057.9414]
s<enter>1,"[136974.2122,638600.6377]"
s<enter><backspace>,[11594.0769]
s<enter><ctrl_l>,"[169882.2542,14775.155,8509.8638,22494.6262,9735823.5137]"
s<enter><enter>,"[8788.6252,232.2659]"
s<enter><right>,[15112.6763]
s<enter><space>,[13044.199]
s<enter>c,"[43382.2681,3407.6565,66058.3716,864.2061,139679.343,1616.4653,2929.6204,4044.3499,12975.2021]"
s<enter>d,[13337.3408]
s<enter>l,"[4984.7712,4479.0059,1584.2451,11493.8936,2502.4299,1767.0977,6801.1628]"
s<enter>m,"[1903.335,84449.9617]"
s<enter>w,[7077.9438]
s<home><end>,[3418.875]
s<home>b,[4143.959]
"s<left>,",[4929.4094]
s<left><,[601.4097]
s<left><backspace>,"[651.324,1047.6792]"
s<left><left>,"[794.1199,2685.4575,501.936]"
s<left><space>,"[7106.7661,318.3196,909.7747]"
s<left>a,"[351.0022,231.416]"
s<left>e,[502.9854]
s<left>f,[376.2346]
s<left>k,[685.7251]
s<left>s,"[39.9136,33.79,34.4707,34.3479,34.3379,517.8391,220.3462,34.8054,35.2363,35.1475,34.1833,34.1394,33.8728,34.3821,34.7119,32.9375,34.449,34.1238,34.7529,33.4812,33.8303,34.1184,34.2505,35.0176,33.6199,35.231,34.0913,34.8752,34.4338,34.4473,34.5488,34.6638,34.5691,34.9714,33.8127,33.8184,33.8103,1062.7808,34.3801,34.5186,33.0222,32.8164,33.5586,34.4082,34.2021,34.5503,34.1665,45.5527,33.8164,517.4246,34.1831,35.0376,34.7991,33.9053,34.3362,34.3274,34.2834,34.5933,33.6489,34.0618,242.647,34.408,34.4224,34.6587,34.3843,34.2051,34.2751,33.875,34.3325,35.0176,34.0974,34.4927,34.2595,34.2021,43.8352,33.5154,35.0457,34.415,34.8257,34.072,34.2192,34.4219,34.0894,34.3647,148.6428,34.0884,34.24,157.6687,34.1584,33.929,34.3325,34.2656,34.6467,34.6897,33.5408,33.9746,34.782,33.8152,33.8674,34.2136,34.7754,35.1523,34.7095,34.6313,34.0032,33.8501,33.8406,518.3677,34.5398,34.1912,32.9473,518.3228,33.553,35.4751,34.7512,34.6521,34.6167,34.2361,34.261,34.2256,34.1892,35.4092,34.1401,34.3091,12.9968,34.0623,34.4302,219.6169,273.7402,34.239,33.5793,34.6733,34.1113,34.1965,35.3152,34.4124,34.1311,34.0457,34.4363,34.2256,34.2334,34.728,34.3032,34.0847,33.2913,33.8984,34.957,33.6846,34.3582,34.333,34.1616,518.0454,34.4045,34.6592,34.7793,518.6702,29.0527,34.7129,33.8882,34.2605,34.3777,34.1489,517.9185,33.8894,34.4734,239.2959,34.8545,34.2034,32.8491,33.6479,34.5322,34.9561,34.2097,33.9016,34.324,34.4114,33.8511,34.947,33.7847,34.0798,33.981,33.8792,33.9912,34.864,33.5857,34.1819,34.6235,543.9814,32.772,34.3467,34.5601,34.7244,34.364,33.8638,33.7886,35.6472,34.7776,33.9531,34.2966,35.0229,34.438,34.0286,34.9033,525.8459,33.8474,34.1404,34.0793,33.8645,34.0173,34.2417,34.4548,33.0552,34.2593,518.365,33.8479,34.4087,34.7119,34.1265,33.9888,211.6428,34.3098,34.2605,-487191.9854,-278188.7855]"
s<media_volume_down><media_volume_down>,[44825.979]
s<right><delete>,[5361.9802]
s<right><right>,[434.0239]
s<right><space>,[1735.9287]
s<right>a,[1909.2927]
s<shift>!,"[2531.0149,1064.5374,1397.124]"
s<shift>/,[505.6465]
s<shift><shift>,[178827.3176]
s<shift>=,[391.9907]
s<shift>?,"[427.0762,327.5481,583.2942]"
s<shift>c,[620.4614]
s<shift>d,[332.7734]
s<shift>e,[36203.4353]
s<shift>i,"[44585.5493,5456.3936]"
s<shift>k,[36949.9248]
s<shift>l,"[702.0359,4715.8796]"
s<shift>t,"[357.114,8272.1189]"
s<shift>z,[2160.8137]
"s<space>,",[82883.5015]
s<space>-,"[674.6023,981.5066,639.2827,1377.7427,651.3015,762.8647,1211.5466]"
s<space><100>,[1406.655]
s<space><101>,[700.8875]
s<space><102>,[649.8105]
s<space><98>,[561.949]
s<space><99>,[1072.5635]
s<space><backspace>,"[410.5574,459.5698,840.8499,37060.3926,1088.0332,920.3179,761.5422,1297.7439,32593.0876,420.6094,1766.5354]"
s<space><ctrl_l>,[2722.9072]
s<space><right>,"[1189.438,23179.6187]"
s<space><shift>,"[925.9497,519.5085,5323.3889,1356.5391,545.0881,915.312,642.6001,815.2603,472.9475,1293.8301,508.6343,992.8586,642.9829,736.9966,494.8909,1250.4038,1107.3713,493.3792,877.2295,381.6738,448.5154,584.8562,578.1482,620.3342,389.9207,654.2949,524.2998,419.2593,534.2639,458.0916,53405.5955,2887.8037,540.0149,1647.5955,759.7327,533.197,503.6816,434.7517,542.4729,72017.2932,486.467,507.9534,704.23,703.2727,546.957,481.9226,665.9431,579.5994,2646.1379,1171.4753,1994.4434,569.7334,656.5071,493.7097,588.7485,489.1907,486.0178,1803.5449,1317.916,1032.1624,573.0105,528.8601,448.5308,619.6414,505.9622,627.4006,444.0779,728.1875,903.9385,493.592,686.8633,511.5854,474.4622,680.3843,3526.9775,970.4443,2998.1711,812.6069,594.4805,94886.2702,-690519.8853]"
s<space><space>,"[141.7566,99.0054,87.4451,120512.249,106.873,598.698,183.3188,317.5994,130.9045,299694.811,111.9849,815.5679,177.7444,353.5559,16181.9941,577.647,117.342,137.6646,124.1399,153.9832,344.1313,137.8625,136.5942,155.7183,184.3831,633.2712,224.823,187.916,156.5303,130.637,97.4592,106.3525,138.3547,184.9194,279.2046,125.6204,162.0913,155.2009,87.2441,-377984.1578]"
s<space>a,"[310.6594,3651.0569,1314.3816,339.3057,11107.0952,5159.4526,446.9788,406.634,650.9734,271.9946,451.2021,221.4102,799.6226,507.3501,293.2158,248.6528,1689.6907,338.4888,290.2949,553.7449,834.7292,34239.9785,313.9612,409089.8961,113348.12,361775.8128,221443.5688,239087.3518]"
s<space>b,"[314.9712,749.8103,499.3442,312.4192,351.0759,307.3037,426.8706,-56723.7958]"
s<space>c,"[802.5481,645.292]"
s<space>d,"[5382.3196,5153.6235,2914.0833,240.8777,223.2605,428.8342,296.6799,305.447,863.741,272.6003,283.1609,406.4343,270.311,247.8889,412.5164,261.3547,523.7114,202.782,2993.7705,463.1892,477.0388,4932.8259,267.2461,2547.8474,14228.4192,399.3921,255.0425,604.0081,701.4802,244.8123,3145.0842,447.9541,345.5273,290.0608,633.6038,332.1367,269.4878]"
s<space>e,"[4279.7126,285.7905,548.5952,379.895,483.4351,346.1487,795.8611,707.0125,329.2117,685.4829,1001.1738,13870.0657,302.0254,1231.9604,452.7832,356.9792,258.2549,337.6365,194.7749,1276.592,396.5786,272.4844]"
s<space>f,"[1095.1138,499.9556,425.9094,250.7781,377.5059,704.6299,636.4536,9594.6501,560.0991]"
s<space>g,"[3282.8899,259.0342,331.3142,459.4385,3279.0977,842.0249,930.9033,2245.3657,423.1104,265.811,304.8445,331.7412,1295659.6248]"
s<space>h,"[302.4124,505.3862,437.6431,437.0444,1994.2463,310.6919,1545.3281]"
s<space>i,"[257.3923,561.9492,484.3645,303.739,1296.8838,1027.2129,935.7173,952.4714,282.4675,2151.011,226.8367,295.1155,607.0737,612.0574,369.2703,328.8521,235.958,341.4724,253.3665,766.1636,315.8535,439.0122,263.2507,446.9514,2658.2969,526.3855,327.3831,424849.8028]"
s<space>j,"[1587.0457,548.5032]"
s<space>k,"[2797.8479,340.1191,568.3069,667.7253,531.7417,336.8511,454.7686,496.9741,113664.4319]"
s<space>l,"[345.2686,448.6443,648.9497,658.0349]"
s<space>m,"[489.7805,2951.9653,245.9504,318.1199,487.2905,281.9297,363.8208,422.6501,474.7764,340.5759,227.7803]"
s<space>n,"[990.8425,262.5259,475.8987,402.146,672.8245,635.7778,278.0181,992.0396,341.8223,259.2078,587.6265,563.4197,397.3672]"
s<space>o,"[6327.8591,558.9077,282.7007,355.5393,1066.0596,935.5994]"
s<space>r,"[1301.8589,2447.6216,670.1497,4315.5884,493.1362,1700.2908,354.3687,798.3313]"
s<space>s,"[2370.6897,310.0215,439.4763,291.6858,486.7009,12115.4189,800.1868,400.7251,413.3972,1853.073,306.3367,966.5303,2632.8904,483.7893,273.5242,972.5784,1055.6875,514.6426,348.5525,86906.2126,705.54,1019.636,221.8987,548.6772,667.6685,3476.2075,-142666.6331]"
s<space>t,"[358.0012,674.1226,373.4824,644.0583,343.093,367.7771,682.99]"
s<space>u,"[344.8748,4281.4114,279.679,6639.8027,310.3015,272.7256,433.6565,634.8459,3129.6646]"
s<space>v,"[879.5002,665.491,630.936,642.3867]"
s<space>w,"[3146.8828,6427.8254,285.833,341.554,205.4395,198.2969,272.1462,5266.197,4535.0103,521.3147,631.5332,457.9629,447.1313,202.27,314.4968,371.5017,439.3745,221722.5359]"
s<space>z,"[2279.6313,290.7271,680.4602,285.345,326.1641,424.584,375.7646,370.844,369.4036,348.4092,319.4753,859.2837,22454.0483,291.0662,476.9768,461.4248,417.0569,9558.9631]"
s<space>ä,[284.5344]
s<space>ü,"[2483.2407,396.0061]"
s<tab><enter>,[2205.8875]
s<up><up>,[40784.9192]
"sa,",[526.7715]
sa<backspace>,"[770.0847,886.8857]"
sa<space>,[459.7029]
saa,[634.1252]
sab,"[217.8733,296.864]"
sac,"[212.9465,451.9309,302.7092]"
sag,"[183.7471,261.4424,310.1685,213.8511,227.4097,208.979]"
sah,[217.5015]
sam,"[627.9941,277.0127,323.6052,432.3843,323.7554,438.9885,260.7266,276.1223,637.3953,356.6162,732.0747,372.7163,308.1218,260.959,412.1284,320.9463,449.5669,657.0801,329.2952,324.0693,385.186,423.0864]"
san,"[316.7864,209.5627,522.519]"
sar,"[385.9482,2408.7285,533.875,612.988,624.1067,456.6729,513.75,379.8914]"
